sched_name,throughput_mbps
x7ti_OTAC_little_6big_8little_lavd_default,29.937
x7ti_OTAC_little_6big_8little_lavd_default,30.095
x7ti_OTAC_little_6big_8little_lavd_default,31.982
x7ti_OTAC_little_6big_8little_lavd_default,30.004
x7ti_OTAC_little_6big_8little_lavd_default,29.784
x7ti_OTAC_little_6big_8little_lavd_default,32.447
x7ti_OTAC_little_6big_8little_lavd_default,30.373
x7ti_OTAC_little_6big_8little_lavd_default,30.647
x7ti_2CATAC_3big_4little_lavd_energy,16.507
x7ti_2CATAC_3big_4little_lavd_energy,16.732
x7ti_2CATAC_3big_4little_lavd_energy,28.858
x7ti_2CATAC_3big_4little_lavd_energy,16.568
x7ti_2CATAC_3big_4little_lavd_energy,26.066
x7ti_2CATAC_3big_4little_lavd_energy,19.225
x7ti_2CATAC_3big_4little_lavd_energy,29.758
x7ti_2CATAC_3big_4little_lavd_energy,19.440
x7ti_2CATAC_3big_4little_lavd_energy,38.310
x7ti_2CATAC_3big_4little_lavd_energy,34.724
x7ti_2CATAC_6big_8little_lavd_energy,43.189
x7ti_2CATAC_6big_8little_lavd_energy,36.996
x7ti_2CATAC_6big_8little_lavd_energy,56.455
x7ti_2CATAC_6big_8little_lavd_energy,39.955
x7ti_2CATAC_6big_8little_lavd_energy,43.894
x7ti_2CATAC_6big_8little_lavd_energy,46.118
x7ti_2CATAC_6big_8little_lavd_energy,60.637
x7ti_2CATAC_6big_8little_lavd_energy,45.624
x7ti_2CATAC_6big_8little_lavd_energy,38.252
x7ti_2CATAC_6big_8little_lavd_energy,45.871
x7ti_FERTAC_3big_4little_lavd_energy,26.650
x7ti_FERTAC_3big_4little_lavd_energy,22.445
x7ti_FERTAC_3big_4little_lavd_energy,22.403
x7ti_FERTAC_3big_4little_lavd_energy,22.585
x7ti_FERTAC_3big_4little_lavd_energy,22.388
x7ti_FERTAC_3big_4little_lavd_energy,22.779
x7ti_FERTAC_3big_4little_lavd_energy,22.321
x7ti_FERTAC_3big_4little_lavd_energy,22.790
x7ti_FERTAC_3big_4little_lavd_energy,22.445
x7ti_FERTAC_3big_4little_lavd_energy,22.464
x7ti_FERTAC_6big_8little_lavd_energy,47.047
x7ti_FERTAC_6big_8little_lavd_energy,47.017
x7ti_FERTAC_6big_8little_lavd_energy,47.340
x7ti_FERTAC_6big_8little_lavd_energy,47.590
x7ti_FERTAC_6big_8little_lavd_energy,50.001
x7ti_FERTAC_6big_8little_lavd_energy,46.284
x7ti_FERTAC_6big_8little_lavd_energy,49.927
x7ti_FERTAC_6big_8little_lavd_energy,47.428
x7ti_FERTAC_6big_8little_lavd_energy,44.043
